0 , 0 , 1.5437476086531008 
1 , 0 , 1.2925348239689336 
2 , 0 , 1.5062973137378586 
3 , 0 , 1.258236410785157 
4 , 0 , 1.6004790314100121 
5 , 0 , 1.3445080634176934 
6 , 0 , 1.468414623640699 
7 , 0 , 1.3959863499554908 
8 , 0 , 1.2636128261552224 
9 , 0 , 1.2907426855122404 
10 , 0 , 1.5337362891258246 
11 , 0 , 1.3049565140147956 
12 , 0 , 1.3435807153248172 
13 , 0 , 1.6676541688760993 
14 , 0 , 1.9723851610614334 
15 , 0 , 1.7916852324548473 
16 , 0 , 1.74570664043806 
17 , 0 , 1.4973366214544102 
18 , 0 , 1.3249178195450584 
19 , 0 , 1.5533265329984525 
20 , 0 , 1.1768474448164967 
21 , 0 , 1.454819027200054 
22 , 0 , 2.0202172250591897 
23 , 0 , 0.9994226770923207 
24 , 0 , 1.0040575812495278 
25 , 0 , 1.0873006313015432 
26 , 0 , 1.2028647313030214 
27 , 0 , 1.438813060240802 
28 , 0 , 1.4870161858961752 
29 , 0 , 1.2053983809725766 
30 , 0 , 1.1486669582156546 
31 , 0 , 1.2846247589293023 
32 , 0 , 1.7978031590377748 
33 , 0 , 1.8898836222222835 
34 , 0 , 1.2907426855122404 
35 , 0 , 1.5926922455213395 
36 , 0 , 1.625507636279378 
37 , 0 , 1.2907426855122404 
38 , 0 , 1.4160089890100325 
39 , 0 , 1.3913514457982836 
40 , 0 , 1.6022711698666983 
41 , 0 , 1.0002874674561377 
42 , 0 , 1.520202026209455 
43 , 0 , 1.162139275505355 
44 , 0 , 1.1057169687794024 
45 , 0 , 1.2507587409274465 
46 , 0 , 1.499437875942048 
47 , 0 , 1.4106325736399634 
48 , 0 , 1.538371193283021 
49 , 0 , 1.4441894756108675 
50 , 1 , -2.567425232935191 
51 , 1 , -2.3854275066804913 
52 , 1 , -2.8618971230865835 
53 , 1 , -2.2182618409902677 
54 , 1 , -2.698748129491639 
55 , 1 , -2.4685472775815516 
56 , 1 , -2.5757063596324468 
57 , 1 , -1.2970254260656289 
58 , 1 , -2.5584645406517463 
59 , 1 , -1.9420823970633896 
60 , 1 , -1.7106456931318645 
61 , 1 , -2.1655470903286425 
62 , 1 , -2.154299918779918 
63 , 1 , -2.682000651319525 
64 , 1 , -1.5091190565288157 
65 , 1 , -2.304718106298017 
66 , 1 , -2.452541310622303 
67 , 1 , -1.9848471617220353 
68 , 1 , -2.8971228843632293 
69 , 1 , -1.9255820892955688 
70 , 1 , -2.8023848802558273 
71 , 1 , -1.985588672934908 
72 , 1 , -3.1466668097416655 
73 , 1 , -2.641275195521862 
74 , 1 , -2.248295799572068 
75 , 1 , -2.3521797207405424 
76 , 1 , -2.8668411432747387 
77 , 1 , -3.097845452024357 
78 , 1 , -2.523177445850825 
79 , 1 , -1.4305109106339968 
80 , 1 , -1.872744059482985 
81 , 1 , -1.7260334280292098 
82 , 1 , -1.8770698476092333 
83 , 1 , -3.2755793357794882 
84 , 1 , -2.443271502307896 
85 , 1 , -2.309105840050945 
86 , 1 , -2.652028026261986 
87 , 1 , -2.6565396512682593 
88 , 1 , -1.9585207592045555 
89 , 1 , -2.1140688037908344 
90 , 1 , -2.4167598750127954 
91 , 1 , -2.5296044884647113 
92 , 1 , -2.029466010464043 
93 , 1 , -1.3537568488225402 
94 , 1 , -2.215109959258788 
95 , 1 , -2.01704432041816 
96 , 1 , -2.115551826216562 
97 , 1 , -2.2390259912576607 
98 , 1 , -0.9997107702137262 
99 , 1 , -2.067348700561185 
 Total time for 100 samples :  107 ms  
 Avg time  :  1070 microSec 
